"Guid","Description","OpportunityId","PricebookEntryId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
25bbfec2-16c8-4fe0-ada9-0d63557431f0,"#N/A",d0b81770-75b6-4ad1-ab54-b3121094d219,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
25c0e770-45dd-49cc-a2a4-e7b21ebe228a,"#N/A",31f0d94f-12ce-4365-a24b-05c62eb0b99a,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
25cdaa1b-45cc-49c6-befc-a7071de3e00e,"#N/A",1e6fbd34-e346-4745-97f7-e4b83486b61e,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
25dcb114-0f80-4e14-bdf2-b3f0b718d53b,"#N/A",8d61aa5e-4d88-480a-8d66-476777a3a49e,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
25f187b9-080a-4873-948b-c956d971be39,"#N/A",d88f0123-1444-461d-9839-999980f1c42c,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
261f72ff-2f52-43ec-8cda-6f04eea3c5eb,"#N/A",c4bbdfb5-a092-49cf-b75a-edaa53d52ac0,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2622163e-7056-4409-b760-d47166f1bf34,"#N/A",b6aee7f7-d0e3-40fe-8a2f-86a5f7d01969,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2624c92a-811b-489e-8b11-cc69addabae2,"#N/A",68a0b48d-9224-492b-9166-871657b33161,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
262560d3-8923-44c1-99e4-cdf3397ea649,"#N/A",59f8a2c0-fb3a-4903-90b1-cd5b9a1c4206,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
262bd3af-9d86-4bea-bf92-eb8987267ec4,"#N/A",dd4b2116-383a-4ee1-81cc-c068f268de33,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
264a9700-2432-4291-828d-b8cb83c72ad1,"#N/A",74f3013c-3919-472b-89d3-18c5e49148f8,defe6da8-4545-41d6-9a4f-a274b3ced603,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
264bd429-6f08-45c3-98d7-55d324d58374,"#N/A",cf28d69b-8355-40f1-a902-3600f0597cac,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
265faa19-0b62-498c-9eec-eddba1e963d0,"#N/A",3f1de1f5-158f-4a69-8539-cadc5fff68a8,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2661949e-c736-4ea1-be66-2edd702ee5d7,"#N/A",b8f7a202-d360-47a7-82c9-7c3c7888c347,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2681b5fe-a194-4bd4-b276-c348a4c8d96d,"#N/A",da72e8fc-f7a6-4999-a3a1-9be120ebef0b,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
26861f29-b0e8-46f8-a195-16a81804d7cf,"#N/A",0fdad997-e354-4017-8895-4ec24b3738e1,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
26a5fc83-24bc-49bd-9e10-d671c17d775e,"#N/A",26854601-67e9-4628-b5d4-f180fe99bd3a,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
26a7c22a-70c2-4fdf-be1f-bbb875d0f10d,"#N/A",613e9c32-6f25-4a6f-b652-c66d91b14175,f9461423-a1c9-4e9c-b222-317eb2528c58,1.0,00k5f00000AVdkVAAT,5a0aa4e9-91d8-4fd5-9a46-91d85d9d334c,One-time,"#N/A","#N/A",3189.0,3189.0,"#N/A"
26cb2d89-eba9-4319-b5ef-843a660c8591,"#N/A",4fd9314e-0516-41ba-8b24-ea4f49022c19,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
26d42b29-31ef-43eb-9bde-64b10b045aeb,"#N/A",62bb16e2-f0a1-4863-b639-079c07be62c3,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
26d67256-f0ac-4248-93a5-5ad09d49af55,"#N/A",e6f100ce-bfeb-4121-b32c-dec9947dd348,ee201864-89bd-4993-8e27-9b1cd9767e9b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
26d8cac4-444c-4aee-8609-6825848f47fe,"#N/A",75c58e39-45bf-4ad9-a4d5-8232527094a4,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
26da02ee-8cc4-4b68-a024-900386f2b0b0,"#N/A",fee84e47-f53e-42cd-ad6c-d69d816f77a0,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
26f5b30c-2f84-4221-a4c8-e475af11f194,"#N/A",916402ae-1d58-4ab2-9200-13a1618505ca,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
26fd4c44-be21-42c8-9a77-11527c2344a1,"#N/A",4c69682b-d2a7-4682-8e70-f774dadaa609,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
270f38cc-5fd8-44e4-a0c9-95aeeebcc1e8,"#N/A",509ec6d7-8395-421d-8e97-ce718d9c276f,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2711c46d-55a8-499f-afd6-bda523fb1d8f,"#N/A",c8b4c0b6-7b2c-4b41-9a02-8c1a6739ee00,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
271f65fb-9f37-457a-95d9-1c90a6b7bd02,"#N/A",51faf408-76aa-4e54-bf2d-4c42a6b02540,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2737d030-acdd-4c07-a992-0607d2ff88c6,"#N/A",c865f591-083c-47b3-a694-cbe70445144b,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2743e372-0c4a-46c4-ac86-3b8984de7167,"#N/A",dd7e2bc6-ef4e-4d17-955d-9362abb282b4,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
27724454-6044-47fc-a495-a7024939c777,"#N/A",02cd4156-cca1-4609-9b80-73a6cd165451,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
277d6e83-da4f-446e-90df-fdda5e5f200f,"#N/A",8c04c17e-1979-427e-92c8-1957ecf04662,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
278199f1-d818-47ed-80ac-b3d44ef34fc3,"#N/A",52498823-4aa1-455d-aabc-23de20153b87,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
27886518-d940-40fd-8531-925f23a7b497,"#N/A",157dc825-ccf4-4e45-9a51-402c0098fe5e,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
279f1eee-f5bc-4a4c-855c-a1776fa345b9,"#N/A",b9feb503-ff27-4bcb-811a-9cb19f489144,795eaacc-67f3-4322-a3ff-fcde1123a6eb,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
27a32a04-9b9b-4ee6-af95-b03cdbae8837,"#N/A",892e301b-0164-4085-a14f-7d7b509ac41e,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
27a55718-40bf-4d60-8e76-e4243cfecc7c,"#N/A",b29d430b-df42-4d23-99c0-06e5221b684d,ee201864-89bd-4993-8e27-9b1cd9767e9b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
27b2a19c-6fc9-42f4-a6ce-29d650a0171b,"#N/A",ec7b712a-b377-4863-93fa-3574f797650d,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
27b6e26e-58b2-4191-801b-1dbcbf619d63,"#N/A",8d46c036-c9ca-4f36-927a-ad9185f315cc,795eaacc-67f3-4322-a3ff-fcde1123a6eb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
27bf5658-06f0-48b7-92d9-e959d6a24fc4,"#N/A",230d1097-8d53-4b9e-8ae7-1bb6ed2c8237,41919865-2e99-4e6d-be20-638f498ef1e3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
27c19164-cf9d-4838-95c6-f140fc6c1b74,"#N/A",4fd9314e-0516-41ba-8b24-ea4f49022c19,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
27c1cd50-6561-466d-9e84-cf9562e18c75,"#N/A",a10b74c4-bcaf-4d40-a49d-608cd1c194f3,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
27ca367a-3e6b-4318-8d79-3f369ac4a418,"#N/A",af854f3f-8ecd-4f51-ba4d-3e15b132777d,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
27d03094-79a4-437f-a027-413c03d9318f,"#N/A",989dd1bd-5b6d-4065-8554-4b3296cd036e,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
28065ac1-ad1d-4ebe-b983-e60834d89396,"#N/A",850befdb-d018-404c-8cff-c5be098f6e3d,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2806be40-3fb4-4a4e-84b7-f0366a07fb8b,"#N/A",ddbe1c39-7b21-4aea-a53f-41e2a8921e87,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
28286a1a-ada6-4a35-b746-61dc02272b3c,"#N/A",180388fc-9f61-494f-9b34-1deaba479cf5,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
28487b15-623d-45d8-9abc-4488ca9d8d8c,"#N/A",d4fa3f9e-ff4b-42da-b4a1-34137da86374,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2879b223-94a2-4cfc-9293-e4d5a38fecde,"#N/A",4fd9314e-0516-41ba-8b24-ea4f49022c19,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2881523e-9505-4623-bae4-8b1a8c9e61e7,"#N/A",c8a5bd90-4b95-4460-b8e4-96d3ce8409b0,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2881734b-6f41-4d3a-be62-f420a111fb58,"#N/A",4a1af3c7-8c2f-4d4f-9025-99b29d944a09,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
288a8210-e6e7-4a6b-9b78-542d4e09547e,"#N/A",a012e37b-ef9b-49b8-b734-a9d79756804a,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
28a73c56-7293-46e9-baaf-a87863eb5493,"#N/A",bae7bce1-bf69-4de8-9b25-a352b392588b,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
28c7bc69-bd8d-4867-9506-e08bdc0fb203,"#N/A",7eff6874-a808-41c1-9981-618cda5175a2,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
28cd71ac-02af-43c5-9682-8d74aa6a5d91,"#N/A",31f0d94f-12ce-4365-a24b-05c62eb0b99a,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
28d8a7f9-18fc-4455-aa25-9dc1611bb0ec,"#N/A",c8a5bd90-4b95-4460-b8e4-96d3ce8409b0,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
28f5719a-6223-4f2d-b717-66983e689c4d,"#N/A",c0459925-2dcc-40e1-be8d-58551fce8a03,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
28f75193-a305-47f4-95a1-8f6a5afa7738,"#N/A",7ec93a2b-724c-42d5-a654-836a599c13f6,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
29216b7e-98ae-4460-9b4f-88b83e4f1edc,"#N/A",93151ca7-ede0-4b06-8dd8-dba25e08c555,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
29418148-7850-48e0-ac88-d3cb703329f6,"#N/A",eb5524f9-7a9a-4913-b6c6-70102901b8be,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
294cc89e-c14b-4af5-b92f-971b5d605bca,"#N/A",ab347f91-7399-46ad-83a2-edbac961caf5,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
295c5bf7-1cf7-4446-bd63-4852d341a810,"#N/A",2176ea2f-9009-4706-a757-4f0954695931,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
296a4dc9-ca1e-4e17-8c4d-55591e33fbd1,"#N/A",4e772573-fc70-4f06-82fa-435b4f3da469,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
29733327-0441-4c4b-adf8-ec1d083e0d40,"#N/A",8eb88402-057e-4aab-b2d8-43696b34cca5,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
297d0087-d375-4c0a-bbf7-4f2a1859860c,"#N/A",fa2636ec-5b61-4310-bb82-6e2811dbe16e,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
29911cc7-44fe-4481-b851-c7c010829354,"#N/A",b84f0080-0892-4ecc-ac0f-79ab395fa781,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2994c4a6-e105-4904-b574-67aad946fdd3,"#N/A",ce6c6f55-080c-4ae6-a24b-97fdb61d2c81,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29a41e34-d4bf-408c-967c-4db742b2c076,"#N/A",e900af3b-062f-4475-8f3b-526dc46bac65,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
29b4ecee-f3ff-4681-b8ae-4407314993ca,"#N/A",5f9c7dfb-7c55-4a48-8523-8d0de4151493,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
29ba1703-a457-4da4-b913-8604455aa8f2,"#N/A",70b67363-e5ec-46c1-b66f-aaf47837eb43,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
29c6d62c-7693-4cfa-8efc-78fbb0759cbb,"#N/A",9e47b9c6-9ce4-4d61-b985-00967f989ad2,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
29d135cf-9dd8-4af7-88ec-4e4a8531f7c5,"#N/A",ad15a3f0-5579-43b6-8931-49a5f1e6db7e,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
29d1cc3a-1db5-4f27-b9be-4bff7e411a12,"#N/A",4f1f1ade-bea6-41d2-89e6-c9a83f258937,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
29d6a549-c885-47bd-951b-6b42ee185038,"#N/A",9c1f2b3b-b885-42b5-9ad6-347bc73a9cd9,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
29e018c4-60a4-45e2-bc22-166748979d08,"#N/A",1dc66db1-10a7-4fda-9848-a6e2a2552d35,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
29e45922-8774-429f-8546-91b8de20bbae,"#N/A",ddbe1c39-7b21-4aea-a53f-41e2a8921e87,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2a29162a-461d-47f0-9d0d-8f2031d379a3,"#N/A",0b004aa8-63f3-4039-8bf0-3a3d4632f7e3,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2a2dd348-2c02-4eda-ae51-f5115d9dd843,"#N/A",104674dc-1a86-41ab-b67f-d2bb98d3037c,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
2a2ef54f-6efb-479c-89fc-3a6d554a7f76,"#N/A",7b51d72b-3dff-4680-857c-7a9e93bcbda0,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2a3d361d-1067-40f7-9831-9612a6d52ad6,"#N/A",f7adebb5-dc47-4640-8c0a-a4a8e57ec04b,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2a45c8de-5182-4778-8625-4a5d10204eb7,"#N/A",e4ecbaac-c7dd-4550-bfe2-e13e8796d949,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2a8b8ef0-409e-47b7-bfe0-b13be636f9f5,"#N/A",9ccc09c3-31b2-4e7a-b45c-88415d4543e9,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
2aa3fd58-79a9-491b-8578-4829741f0eef,"#N/A",28e5b5e5-586a-49ad-bcd6-f6e934dbea2c,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2aa5fa3c-4ce2-473a-8345-95d7a6053c26,"#N/A",c98678e0-eb16-40cf-b965-1bafe244705c,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2aac9cb4-f99a-42e7-8576-2eae0957ab78,"#N/A",ba7e9c67-017f-4681-931e-2df28a08bcc5,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2aba6d6a-d665-4615-8beb-dc5207379c3b,"#N/A",224525f5-8c6f-4177-964f-69c852cb87a1,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
2ac3f589-592e-4356-bd6d-7004739a9540,"#N/A",6ca13fc9-732b-4d35-b48c-f1c6050b36d5,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
2af09338-b53d-4bad-8390-0b748576a97d,"#N/A",ecd2614c-675b-4f51-aa90-83f655fa999f,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2b06687b-69c3-465d-ae04-6fefb70cb92d,"#N/A",d3b21c5b-bba3-4951-8185-bee457960ac2,39645b05-a6ec-41ff-9965-eeee126bfeed,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3735.0,249.0,"#N/A"
2b3c8539-8a87-4e67-ae2f-0a8d2c5844b4,"#N/A",035edf02-b368-4f37-95a5-ac880574e677,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2b61ac8f-7347-47f8-b76b-d25deaefffc9,"#N/A",bf2259dd-c2ce-456a-89f7-e4b023185068,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
2b6fe199-3460-4cf9-b951-b75b74cadeb9,"#N/A",37f6e9e8-e485-4f6d-a05e-b1abee840c05,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2b78db41-99b3-4931-ae39-5598f154d068,"#N/A",70b67363-e5ec-46c1-b66f-aaf47837eb43,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2b79c940-f3fb-4b69-a5e2-01595d94dc7a,"#N/A",3d514071-35e4-431a-9104-f7f9e6d28205,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
2b8346e8-4da3-4fb0-81aa-a1d10a18f7fc,"#N/A",46db1505-1237-4af6-a606-50853c345974,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
2b93c17d-f357-4811-8819-1e43f1aade72,"#N/A",c2dc2517-0535-43d5-9867-ba656155d059,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2b9d2872-eccf-426d-a4f9-34cff74d14cb,"#N/A",1fd12ae6-6faa-4410-941b-0146dce1b37e,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2ba76b57-ab62-48da-8737-bd0fce922b9b,"#N/A",67dddcbc-f7db-4dea-9096-0c9f9e181a8d,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2ba7baea-4d13-4cdf-96bf-bc361197a8bf,"#N/A",9b2347d0-1a95-43f9-80c1-9c0322d79677,c6dec705-2642-4382-87c0-2c6d9fee3f74,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
2ba8beaa-a990-4115-aacd-5fc4db63eb18,"#N/A",e2cd461a-0361-41db-883f-ab12328b269a,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2bb9ae61-860a-4d35-9a82-a8dd964c35f4,"#N/A",93151ca7-ede0-4b06-8dd8-dba25e08c555,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2bd44c31-6e89-4ad2-86cf-5bbfa7bc1237,"#N/A",75065c04-852e-48be-8c72-b9ce964e0d76,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2bd76cb9-dbcc-402e-a87a-0ee5243ad4df,"#N/A",b1a6d654-4912-4c4b-9a44-562ddb01c3cf,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
